name,state,region,lat,lon,campuses,id_long,id,locale,ug_enrollment,main_campus,hbcu,women_only,religious_affiliation,admission_rate,class,social_sciences,humanities,physical_sciences,ethnic_gender_studies,comp_sci,avg_faculty_salary,completion_rate,pell_grant,first_gen_completion_4
Long Island Business Institute,NY,New England,40.760109,-73.829457,1,2093700,20937,Large City / Suburb,NULL,1,0,0,NA,0.7422,13,0,0,0,0,0,3714,NULL,0.9458,NA
Louisiana State University and Agricultural & Mechanical College,LA,Southeast,30.414986,-91.178921,1,201000,2010,Midsize City / Suburb,NULL,1,0,0,NA,0.7423,15,0.0497,0.0054,0.0212,0,0.0194,10192,0.6657,0.2037,0.513695911
Saint Peter's University,NJ,New England,40.727105,-74.071541,1,263800,2638,Large City / Suburb,NULL,1,0,0,1,0.7424,18,0.0616,0.0082,0.0103,0.0021,0.0329,8696,0.5,0.6439,0.394904459
Baldwin Wallace University,OH,Midwest,41.373017,-81.851145,1,301400,3014,Large City / Suburb,NULL,1,0,0,NA,0.7425,18,0.0327,0,0.034,0,0.0204,7998,0.6362,0.328,0.569948187
The University of Findlay,OH,Midwest,41.053344,-83.652313,1,304500,3045,Town,NULL,1,0,0,1,0.7429,17,0.0018,0,0.0018,0,0.0277,7437,0.615,0.1907,0.536082474
University of Minnesota-Duluth,MN,Midwest,46.817126,-92.084385,1,238800,2388,Small City / Suburb,NULL,1,0,0,NA,0.7432,19,0.0811,0,0.0264,0.0061,0.0448,8441,0.5885,0.2175,0.452780229
Prairie View A & M University,TX,Southwest,30.092425,-95.989475,1,363000,3630,Town,NULL,1,1,0,NA,0.7434,18,0.0172,0,0.0172,0,0.0154,8205,0.3489,0.6611,0.292606516
University of Puerto Rico-Aguadilla,PR,US Outlying Areas,18.498652,-67.13793,1,1212300,12123,Large City / Suburb,NULL,1,0,0,NA,0.7436,22,0,0,0,0,0,6970,0.4574,0.8304,0.233628319
Pennsylvania College of Health Sciences,PA,New England,40.060419,-76.247035,1,986300,9863,Large City / Suburb,NULL,1,0,0,NA,0.7441,26,0,0,0,0,0,6305,0.6609,0.255,0.634831461
West Chester University of Pennsylvania,PA,New England,39.953398,-75.59812,1,332800,3328,Large City / Suburb,NULL,1,0,0,NA,0.7444,18,0.0304,0.0508,0.0179,0.004,0.021,9782,0.7471,0.2614,0.53867152
Manhattan College,NY,New England,40.889756,-73.901893,1,275800,2758,Large City / Suburb,NULL,1,0,0,1,0.7455,18,0.064,0,0.017,0,0.0261,11176,0.7352,0.2969,0.667976424
Miami University-Oxford,OH,Midwest,39.507757,-84.732954,3,307700,3077,Town,NULL,1,0,0,NA,0.7455,16,0.1058,0,0.0141,0.0101,0.0158,9534,0.8003,0.1107,0.377787307
Pennsylvania State University-Penn State Shenango,PA,New England,41.235053,-80.508764,23,332916,3329,Large City / Suburb,NULL,0,0,0,NA,0.7455,22,0,0.06,0,0,0,7205,0.439,0.3796,0.524297189
Concorde Career Institute-Miramar,FL,Southeast,25.977088,-80.291516,1,2275100,22751,Large City / Suburb,NULL,1,0,0,NA,0.7458,10,0,0,0,0,0,6227,NULL,0.6488,0.757575758
Radford University,VA,Southeast,37.136907,-80.549728,1,373200,3732,Small City / Suburb,NULL,1,0,0,NA,0.7458,18,0.0659,0,0.0151,0,0.0447,8333,0.5935,0.3603,0.582156611
Harding University,AR,Southeast,35.247337,-91.726041,2,109700,1097,Town,NULL,1,0,0,1,0.7462,17,0.0098,0.051,0.0033,0,0.0554,7473,0.6719,0.2524,0.505422993
Villa Maria College,NY,New England,42.91223,-78.796823,1,289600,2896,Small City / Suburb,NULL,1,0,0,1,0.7463,23,0,0.0538,0,0,0,4148,0.3714,0.6762,NA
Aultman College of Nursing and Health Sciences,OH,Midwest,40.796186,-81.404053,1,648700,6487,Small City / Suburb,NULL,1,0,0,NA,0.7463,26,0,0,0,0,0,6571,1,0.4492,NA
University of Redlands,CA,Far West,34.064218,-117.163218,1,132200,1322,Small City / Suburb,NULL,1,0,0,NA,0.7475,18,0.0626,0.0058,0.0139,0.0127,0.0035,10242,0.7393,0.3197,0.592424242
Wilkes University,PA,New England,41.244199,-75.890262,1,339400,3394,Small City / Suburb,NULL,1,0,0,NA,0.7482,17,0.0684,0.114,0.0211,0,0.007,9093,0.5976,0.326,0.534482759
St. Mary's University,TX,Southwest,29.453244,-98.562778,1,362300,3623,Large City / Suburb,NULL,1,0,0,1,0.7497,18,0.1474,0,0.0171,0,0.0085,10430,0.5599,0.4554,0.501057082
Seton Hill University,PA,New England,40.309407,-79.557433,1,336200,3362,Large City / Suburb,NULL,1,0,0,1,0.7499,19,0.0219,0.0063,0.0063,0,0.0313,7522,0.659,0.2323,0.552901024
Kenrick Glennon Seminary,MO,Midwest,38.584608,-90.324024,1,247600,2476,Large City / Suburb,NULL,1,0,0,1,0.75,24,0,0,0,0,0,5397,1,0.0625,NA
Mirrer Yeshiva Cent Institute,NY,New England,40.605043,-73.966049,1,479800,4798,Large City / Suburb,NULL,1,0,0,1,0.75,24,0,0,0,0,0,2911,0.0227,0.5074,NA
Baptist Missionary Association Theological Seminary,TX,Southwest,31.978961,-95.255524,1,2331200,23312,Town,NULL,1,0,0,1,0.75,24,0,0,0,0,0,3828,NULL,0.4627,NA
Yeshivas Be'er Yitzchok,NJ,New England,40.682465,-74.213255,1,4123400,41234,Large City / Suburb,NULL,1,0,0,NA,0.75,24,0,0,0,0,0,3920,0.3333,0.7674,NA
DeVry University-Nevada,NV,Far West,36.020266,-115.096601,17,1072755,10727,Large City / Suburb,NULL,0,0,0,NA,0.75,29,0,0,0,0,0.3143,NA,0.3333,0.5175,0.158619013
Harmony Health Care Institute,NH,New England,42.804167,-71.488336,1,4263000,42630,Midsize City / Suburb,NULL,1,0,0,NA,0.75,-2,0,0,0,0,0,NA,NULL,0.4961,NA
Women's Institute of Torah Seminary,MD,New England,39.361349,-76.699496,1,4265200,42652,Large City / Suburb,NULL,1,0,0,NA,0.75,-2,0,0,0,0,0,NA,0.1111,0.2456,NA
CUNY New York City College of Technology,NY,New England,40.695483,-73.987856,1,269600,2696,Large City / Suburb,NULL,1,0,0,NA,0.7505,23,0,0.0239,0.0319,0,0.1558,10421,0.1747,0.5454,0.202163276
University of Wisconsin-River Falls,WI,Midwest,44.8534,-92.622641,1,392300,3923,Town,NULL,1,0,0,NA,0.7507,19,0.0538,0,0.0438,0,0.0283,7693,0.5654,0.2853,0.530678149
Hawaii Pacific University,HI,Far West,21.310306,-157.859645,1,727900,7279,Large City / Suburb,NULL,1,0,0,NA,0.7513,18,0.0193,0.0483,0.0069,0.0028,0.0442,8577,0.4708,0.2528,0.398190045
The University of the Arts,PA,New England,39.946017,-75.165888,2,335000,3350,Large City / Suburb,NULL,1,0,0,NA,0.7517,30,0,0,0,0,0,7036,0.6232,0.3177,0.540192926
University of Hawaii-West Oahu,HI,Far West,21.35531,-158.056403,1,2107800,21078,Large City / Suburb,NULL,1,0,0,NA,0.7531,22,0.186,0.0506,0,0,0,9619,0.3168,0.3423,0.430155211
University of Portland,OR,Far West,45.572724,-122.726691,1,322400,3224,Large City / Suburb,NULL,1,0,0,1,0.7533,19,0.0391,0.0039,0.0294,0.0039,0.0431,8662,0.8218,0.1586,0.824858757
Ohio Dominican University,OH,Midwest,39.992764,-82.940689,1,303500,3035,Large City / Suburb,NULL,1,0,0,1,0.7535,18,0.0469,0,0,0,0.0078,7035,0.5038,0.3874,0.417754569
Saint Francis University,PA,New England,40.506734,-78.63904,1,336600,3366,Town,NULL,1,0,0,1,0.7538,18,0.0051,0.0793,0.0102,0,0.023,7166,0.6909,0.1899,0.544262295
Southeastern Oklahoma State University,OK,Southwest,34.006808,-96.376864,1,317900,3179,Town,NULL,1,0,0,NA,0.7539,18,0.0085,0.1237,0.0186,0,0.0356,6815,0.3304,0.4385,0.334981459
Ferrum College,VA,Southeast,36.926912,-80.021639,1,371100,3711,Rural,NULL,1,0,0,1,0.754,22,0.0881,0.0466,0.0052,0,0.0104,5956,0.2727,0.5998,0.263157895
Champlain College,VT,New England,44.473287,-73.202746,1,368400,3684,Small City / Suburb,NULL,1,0,0,NA,0.7541,18,0,0.0595,0,0,0.27,8456,0.6417,0.2316,0.579365079
Auburn University,AL,Southeast,32.599378,-85.488258,1,100900,1009,Small City / Suburb,NULL,1,0,0,NA,0.7543,15,0.0337,0,0.0092,0,0.0098,10428,0.7812,0.1537,0.625
Franklin College,IN,Midwest,39.478298,-86.047182,1,179800,1798,Large City / Suburb,NULL,1,0,0,1,0.7544,21,0.0708,0,0.0458,0,0.0583,6600,0.6084,0.3477,0.497584541
Waldorf University,IA,Midwest,43.262923,-93.641714,1,189500,1895,Town,NULL,1,0,0,NA,0.7544,19,0,0.0096,0,0,0,5181,0.2857,0.5334,0.368
Gordon College,MA,New England,42.590567,-70.82151,1,215300,2153,Large City / Suburb,NULL,1,0,0,1,0.7547,21,0.0642,0,0.0294,0,0.0187,7046,0.7013,0.2357,0.520833333
Long Island University,NY,New England,40.820714,-73.593678,1,275100,2751,Large City / Suburb,NULL,1,0,0,NA,0.7554,17,0.0356,0.004,0.0046,0,0.0224,11669,0.4571,0.2697,0.361006289
University of Illinois at Chicago,IL,Midwest,41.871837,-87.650503,1,177600,1776,Large City / Suburb,NULL,1,0,0,NA,0.7555,15,0.0658,0,0.0209,0.0049,0.0626,11151,0.5936,0.5339,0.582376772
Hope College,MI,Midwest,42.787298,-86.102089,1,227300,2273,Small City / Suburb,NULL,1,0,0,1,0.7561,21,0.0564,0,0.0449,0.0014,0.0145,8367,0.7891,0.1927,0.64527027
The University of Tennessee-Chattanooga,TN,Southeast,35.047519,-85.300247,1,352900,3529,Midsize City / Suburb,NULL,1,0,0,NA,0.7562,17,0.0418,0.005,0.0224,0,0.0204,8558,0.4777,0.3388,0.422107675
Musicians Institute,CA,Far West,34.101265,-118.337582,1,2161800,21618,Large City / Suburb,NULL,1,0,0,NA,0.7564,30,0,0,0,0,0,3240,0.5761,0.2354,NA
Seattle University,WA,Far West,47.608859,-122.318851,1,379000,3790,Large City / Suburb,NULL,1,0,0,1,0.7565,17,0.0538,0.0483,0.0109,0.0055,0.0398,9586,0.737,0.1984,0.68988764
Bryant University,RI,New England,41.920092,-71.539547,1,340200,3402,Large City / Suburb,NULL,1,0,0,NA,0.7567,19,0.029,0,0,0,0.0316,10543,0.8052,0.1398,0.820121951
Sweet Briar College,VA,Southeast,37.556725,-79.081014,1,374200,3742,Midsize City / Suburb,NULL,1,0,1,NA,0.7569,21,0.1094,0.0781,0.0313,0,0,6654,0.4602,0.3009,0.427184466
Eastern Michigan University,MI,Midwest,42.24694,-83.622501,1,225900,2259,Large City / Suburb,NULL,1,0,0,NA,0.757,16,0.0616,0,0.0147,0.0032,0.023,9744,0.4511,0.4122,0.35730659
Wartburg College,IA,Midwest,42.7277,-92.483387,1,189600,1896,Town,NULL,1,0,0,1,0.7571,21,0.0742,0,0.0055,0,0.0192,6693,0.6743,0.239,0.655
Lesley University,MA,New England,42.38012,-71.117303,1,216000,2160,Midsize City / Suburb,NULL,1,0,0,NA,0.7572,17,0.0151,0.1285,0,0,0,8681,0.6103,0.2333,0.558139535
Elizabethtown College,PA,New England,40.149236,-76.593224,1,326200,3262,Large City / Suburb,NULL,1,0,0,NA,0.7572,21,0.0635,0,0.0166,0,0.0221,8853,0.7271,0.2047,0.65915493
New York Institute of Technology,NY,New England,40.812447,-73.6078,1,278200,2782,Large City / Suburb,NULL,1,0,0,NA,0.7575,18,0.007,0,0.0012,0,0.149,12095,0.51,0.4105,0.336260979
Mount Vernon Nazarene University,OH,Midwest,40.372901,-82.471074,1,708500,7085,Town,NULL,1,0,0,1,0.7575,19,0.0052,0.0078,0.0026,0,0.0287,6242,0.5882,0.3607,0.376373626
Tennessee Technological University,TN,Southeast,36.174754,-85.504039,1,352300,3523,Town,NULL,1,0,0,NA,0.7576,16,0.0488,0.0769,0.0253,0,0.0318,8176,0.5514,0.3629,0.487390029
University of Wisconsin-Whitewater,WI,Midwest,42.835563,-88.742368,1,392600,3926,Town,NULL,1,0,0,NA,0.7578,18,0.0754,0.0584,0.0132,0.0047,0.0226,7528,0.5796,0.2742,0.53515625
Viterbo University,WI,Midwest,43.803133,-91.244297,1,391100,3911,Small City / Suburb,NULL,1,0,0,1,0.758,18,0.0022,0.0176,0,0,0,6661,0.6184,0.2752,0.553719008
Pace University,NY,New England,40.711014,-74.004719,1,279100,2791,Large City / Suburb,NULL,1,0,0,NA,0.7587,17,0.0397,0.0196,0.0017,0.0022,0.0581,12267,0.5579,0.2898,0.490066225
Illinois College,IL,Midwest,39.7313,-90.246171,1,168800,1688,Town,NULL,1,0,0,1,0.7593,21,0.1106,0,0.0625,0.0144,0.0048,7085,0.7007,0.4202,0.655172414
Whittier College,CA,Far West,33.978773,-118.032299,1,134200,1342,Large City / Suburb,NULL,1,0,0,NA,0.7595,21,0.1765,0,0.0176,0,0,8200,0.6552,0.3754,0.561151079
Concordia University-Chicago,IL,Midwest,41.898696,-87.809482,1,166600,1666,Large City / Suburb,NULL,1,0,0,1,0.76,18,0.0496,0.0022,0.0043,0,0.0172,4038,0.494,0.4451,0.446475196
St. Thomas Aquinas College,NY,New England,41.041576,-73.936799,1,283200,2832,Large City / Suburb,NULL,1,0,0,NA,0.76,20,0.0447,0.0041,0,0,0.0285,9000,0.5478,0.2199,0.547826087
Wentworth Institute of Technology,MA,New England,42.336632,-71.094983,1,222500,2225,Large City / Suburb,NULL,1,0,0,NA,0.7604,19,0,0,0,0,0.1482,8743,0.6598,0.2392,0.580188679
Delaware College of Art and Design,DE,New England,39.741947,-75.549882,1,4139800,41398,Small City / Suburb,NULL,1,0,0,NA,0.7606,12,0,0,0,0,0,6071,NULL,0.4336,NA
Cairn University-Langhorne,PA,New England,40.165809,-74.909509,1,335100,3351,Large City / Suburb,NULL,1,0,0,NA,0.7607,20,0,0.0132,0,0,0,6031,0.6225,0.4377,0.47826087
Thiel College,PA,New England,41.41354,-80.384383,1,337600,3376,Town,NULL,1,0,0,1,0.761,22,0.0325,0.013,0.013,0,0.039,6461,0.4832,0.4138,0.43442623
University of Alaska Fairbanks,AK,Far West,64.85756,-147.823146,1,106300,1063,Small City / Suburb,NULL,1,0,0,NA,0.7611,16,0.0216,0.0743,0.0259,0.0017,0.0138,9584,0.3154,0.2202,0.214209968
Pennsylvania State University-Penn State Mont Alto,PA,New England,39.842047,-77.542355,23,332911,3329,Town,NULL,0,0,0,NA,0.7617,23,0,0.1135,0,0,0.0355,8170,0.5016,0.2901,0.524297189
Salve Regina University,RI,New England,41.471545,-71.30124,1,341100,3411,Large City / Suburb,NULL,1,0,0,1,0.7617,18,0.0466,0.0072,0.0108,0.0036,0,8716,0.7211,0.2422,0.616949153
Oklahoma City University,OK,Southwest,35.495271,-97.541242,1,316600,3166,Large City / Suburb,NULL,1,0,0,1,0.7618,17,0.0089,0.1673,0.0071,0,0,7108,0.6384,0.2009,0.592760181
SUNY at Fredonia,NY,New England,42.452236,-79.337375,1,284400,2844,Town,NULL,1,0,0,NA,0.7619,19,0.0246,0,0.0276,0,0.0433,7056,0.6211,0.4266,0.516393443
Campbell University,NC,Southeast,35.409149,-78.738238,1,291300,2913,Town,NULL,1,0,0,1,0.763,17,0.0477,0.001,0.005,0,0.0596,8642,0.5293,0.3552,0.388768898
Saint Joseph's University,PA,New England,39.994442,-75.238343,1,336700,3367,Large City / Suburb,NULL,1,0,0,1,0.7632,18,0.0722,0.0302,0.0056,0,0.0071,10548,0.8002,0.1268,0.679671458
Marywood University,PA,New England,41.434587,-75.634142,1,329600,3296,Small City / Suburb,NULL,1,0,0,1,0.7636,18,0.013,0,0,0,0.0156,7629,0.6652,0.3111,0.57106599
Beis Medrash Heichal Dovid,NY,New England,40.596845,-73.751633,1,3713300,37133,Large City / Suburb,NULL,1,0,0,1,0.7636,24,0,0,0,0,0,9805,0.2917,0.156,NA
Southern Oregon University,OR,Far West,42.185077,-122.695081,1,321900,3219,Midsize City / Suburb,NULL,1,0,0,NA,0.7647,18,0.0774,0,0.0188,0,0.0243,8668,0.4009,0.3157,0.325829384
Hodges University,FL,Southeast,26.27591,-81.738388,1,3037500,30375,Large City / Suburb,NULL,1,0,0,NA,0.7655,20,0,0,0,0,0.1908,5871,0.2182,0.5241,0.227930873
Saint Anselm College,NH,New England,42.986889,-71.503622,1,258700,2587,Midsize City / Suburb,NULL,1,0,0,1,0.7664,21,0.1519,0.0021,0.0316,0.0021,0.0232,8902,0.7742,0.1375,0.753303965
St Francis College,NY,New England,40.693228,-73.992164,1,282000,2820,Large City / Suburb,NULL,1,0,0,NA,0.7664,22,0.0751,0.0732,0.0019,0.0039,0.025,8965,0.547,0.4579,0.451505017
St. Joseph's College-Long Island,NY,New England,40.775933,-73.024661,2,282501,2825,Large City / Suburb,NULL,0,0,0,NA,0.7667,18,0.0422,0.0373,0.005,0,0.0422,9069,0.6845,0.3197,NA
Newbury College,MA,New England,42.331032,-71.142082,1,748400,7484,Large City / Suburb,NULL,1,0,0,NA,0.7676,22,0,0,0,0,0.0382,6997,0.3145,0.5804,0.3046875
Dominican College of Blauvelt,NY,New England,41.047419,-73.950555,1,271300,2713,Large City / Suburb,NULL,1,0,0,NA,0.7677,20,0.1811,0.0079,0,0,0.0131,8455,0.4266,0.4737,0.441011236
University of New Hampshire-Main Campus,NH,New England,43.135934,-70.932465,3,258900,2589,Small City / Suburb,NULL,1,0,0,NA,0.7678,15,0.0804,0.0003,0.0145,0.0013,0.018,11893,0.7707,0.2171,0.656680647
Bloomsburg University of Pennsylvania,PA,New England,41.00782,-76.447844,1,331500,3315,Small City / Suburb,NULL,1,0,0,NA,0.7678,18,0.0516,0,0.0395,0,0.0192,9472,0.5958,0.3315,0.424224693
Humboldt State University,CA,Far West,40.877481,-124.078293,1,114900,1149,Town,NULL,1,0,0,NA,0.7679,19,0.105,0.0633,0.0294,0.0082,0.017,9602,0.5179,0.5647,0.483938547
New College of Florida,FL,Southeast,27.384925,-82.55858,1,3957400,39574,Small City / Suburb,NULL,1,0,0,NA,0.7679,21,0,0.5198,0,0,0,8437,0.6009,0.3222,0.526315789
The Master's University and Seminary,CA,Far West,34.381755,-118.518193,1,122000,1220,Large City / Suburb,NULL,1,0,0,1,0.7688,19,0.0105,0.1053,0.0035,0,0.0211,8258,0.5962,0.3266,0.523529412
Indiana University-Bloomington,IN,Midwest,39.16609,-86.526559,1,180900,1809,Small City / Suburb,NULL,1,0,0,NA,0.7691,15,0.0512,0.026,0.0114,0.0028,0.0863,10467,0.7796,0.1853,0.534575421
Drexel University,PA,New England,39.955217,-75.190051,1,325600,3256,Large City / Suburb,NULL,1,0,0,NA,0.7694,15,0.0247,0.0205,0.0107,0,0.0443,11064,0.7356,0.2319,0.537242472
High Point University,NC,Southeast,35.972035,-79.994675,1,293300,2933,Midsize City / Suburb,NULL,1,0,0,1,0.7695,22,0.0321,0,0.009,0,0.01,7635,0.6457,0.1068,0.104575163
Emmanuel College,MA,New England,42.340602,-71.103634,1,214700,2147,Large City / Suburb,NULL,1,0,0,1,0.77,21,0.0777,0.005,0.0351,0,0,9049,0.6564,0.2614,0.605442177
Monmouth University,NJ,New England,40.280066,-74.006447,2,261600,2616,Large City / Suburb,NULL,1,0,0,NA,0.7701,18,0.0606,0.0009,0.0237,0,0.0211,9090,0.6905,0.3022,0.697164948
New England School of Photography,MA,New England,42.371534,-71.23665,1,2163500,21635,Small City / Suburb,NULL,1,0,0,NA,0.7708,-2,0,0,0,0,0,NA,NULL,0.338,NA
Florida International Training Institute,FL,Southeast,25.797851,-80.314681,1,4238400,42384,Large City / Suburb,NULL,1,0,0,NA,0.7708,-2,0,0,0,0,0,NA,NULL,0.9841,NA
McPherson College,KS,Midwest,38.371422,-97.642996,1,193300,1933,Town,NULL,1,0,0,1,0.7709,22,0.0328,0,0,0,0,6153,0.3657,0.3903,0.302197802
SUNY College of Agriculture and Technology at Cobleskill,NY,New England,42.672534,-74.498258,1,285600,2856,Town,NULL,1,0,0,NA,0.7709,22,0,0.0407,0,0,0.0334,6576,0.4041,0.5381,0.367977528
Franciscan University of Steubenville,OH,Midwest,40.376919,-80.620524,1,303600,3036,Small City / Suburb,NULL,1,0,0,1,0.771,19,0.034,0.0699,0.0095,0,0.0302,7938,0.7691,0.2405,0.693693694
John Brown University,AR,Southeast,36.189812,-94.560283,1,110000,1100,Town,NULL,1,0,0,NA,0.7715,19,0.0025,0.0329,0.0101,0,0,7049,0.6572,0.2921,0.54109589
Saint Mary's College of California,CA,Far West,37.840731,-122.109031,1,130200,1302,Large City / Suburb,NULL,1,0,0,1,0.7719,18,0.1126,0.102,0.0107,0.0076,0,10813,0.7712,0.2524,0.587822014
Washington State University,WA,Far West,46.730448,-117.158168,4,380000,3800,Town,NULL,1,0,0,NA,0.7719,15,0.0987,0.0194,0.0182,0.0044,0.0247,9888,0.5889,0.323,0.525874126
International Business College-Indianapolis,IN,Midwest,39.885628,-86.041648,2,457900,4579,Large City / Suburb,NULL,1,0,0,NA,0.772,7,0,0,0,0,0.0795,4078,NULL,0.6447,0.750582751
Arkansas State University-Main Campus,AR,Southeast,35.842388,-90.679988,1,109000,1090,Small City / Suburb,NULL,1,0,0,NA,0.7721,16,0.0494,0.2561,0.0099,0,0.0144,6902,0.4822,0.4117,0.319743299
University of Idaho,ID,Rocky Mountains,46.727406,-117.014167,1,162600,1626,Rural,NULL,1,0,0,NA,0.7725,16,0.073,0.0284,0.022,0.0012,0.0186,9346,0.5938,0.2978,0.442354865
Boston Baptist College,MA,New England,42.254037,-71.1103,1,3248300,32483,Large City / Suburb,NULL,1,0,0,1,0.7727,24,0,0,0,0,0,4188,0.7,0.4125,NA
Thaddeus Stevens College of Technology,PA,New England,40.037951,-76.288718,1,791200,7912,Small City / Suburb,NULL,1,0,0,NA,0.773,7,0,0,0,0,0.0775,7785,NULL,0.5464,0.53526971
Saginaw Valley State University,MI,Midwest,43.51176,-83.964273,1,231400,2314,Midsize City / Suburb,NULL,1,0,0,NA,0.7739,18,0.0193,0.02,0.0107,0,0.025,8280,0.4297,0.352,0.324507389
The University of Virginia's College at Wise,VA,Southeast,36.970602,-82.559656,1,374700,3747,Town,NULL,1,0,0,NA,0.7742,21,0.25,0.2684,0,0,0.0404,7799,0.4823,0.3446,0.352150538
Cornish College of the Arts,WA,Far West,47.618174,-122.336238,1,1231500,12315,Large City / Suburb,NULL,1,0,0,NA,0.7746,30,0,0,0,0,0,6507,0.5915,0.3548,0.542372881
University of Arkansas,AR,Southeast,36.070009,-94.176981,1,110800,1108,Small City / Suburb,NULL,1,0,0,NA,0.7747,15,0.0467,0,0.0242,0.0007,0.0133,9866,0.6553,0.1998,0.482589103
Chamberlain University-Illinois,IL,Midwest,41.949727,-88.038558,15,638500,6385,Large City / Suburb,NULL,1,0,0,NA,0.775,26,0,0,0,0,0,7672,0.5,0.2759,0.44371808
Regis College,MA,New England,42.351291,-71.310561,1,220600,2206,Large City / Suburb,NULL,1,0,0,1,0.7753,26,0.0139,0.004,0,0,0,8141,0.5683,0.277,0.548117155
University of Massachusetts-Dartmouth,MA,New England,41.62869,-71.004552,1,221000,2210,Midsize City / Suburb,NULL,1,0,0,NA,0.7754,16,0.1064,0.0152,0.0195,0.0058,0.0398,10873,0.5627,0.3967,0.454482759
King's College,PA,New England,41.250097,-75.879822,1,328200,3282,Small City / Suburb,NULL,1,0,0,1,0.7759,19,0.0182,0.0052,0.0545,0,0.0078,8052,0.6289,0.2522,0.586633663
University of Wisconsin-Superior,WI,Midwest,46.717629,-92.091007,1,392500,3925,Midsize City / Suburb,NULL,1,0,0,NA,0.776,21,0.0228,0.027,0.0062,0,0.0041,6476,0.3601,0.3472,0.363821138
University of Massachusetts-Boston,MA,New England,42.312881,-71.036865,1,222200,2222,Large City / Suburb,NULL,1,0,0,NA,0.7761,16,0.115,0,0.0079,0.0075,0.0616,10730,0.4791,0.4313,0.398448197
Taylor University,IN,Midwest,40.456246,-85.497034,1,183800,1838,Town,NULL,1,0,0,1,0.7764,22,0.0508,0.0025,0.0178,0,0.0533,6603,0.8249,0.1806,0.659259259
Michigan State University,MI,Midwest,42.73212,-84.476111,1,229000,2290,Small City / Suburb,NULL,1,0,0,NA,0.7768,15,0.101,0.0023,0.0171,0.0009,0.0241,11802,0.7995,0.219,0.646072648
Saint Norbert College,WI,Midwest,44.44483,-88.067812,1,389200,3892,Midsize City / Suburb,NULL,1,0,0,1,0.7768,21,0.0601,0,0.0334,0.0111,0.0312,7522,0.71,0.2075,0.53
University of Oklahoma-Norman Campus,OK,Southwest,35.209407,-97.444211,4,318400,3184,Midsize City / Suburb,NULL,1,0,0,NA,0.7769,15,0.0755,0.0826,0.0313,0.003,0.0159,9806,0.672,0.2306,0.45229682
Lawrence Technological University,MI,Midwest,42.474072,-83.25003,1,227900,2279,Small City / Suburb,NULL,1,0,0,NA,0.7772,18,0,0.005,0.0075,0,0.0752,7789,0.5802,0.2337,0.426294821
Thomas Aquinas College,CA,Far West,34.429009,-119.087141,1,2358000,23580,Rural,NULL,1,0,0,1,0.7773,21,0,1,0,0,0,8997,0.8571,0.2351,NA
Georgia College & State University,GA,Southeast,33.082787,-83.231962,1,160200,1602,Town,NULL,1,0,0,NA,0.7778,18,0.0382,0.0058,0.0357,0,0.0499,6990,0.6359,0.1946,0.589622642
The University of Tennessee-Knoxville,TN,Southeast,35.952082,-83.925852,1,353000,3530,Midsize City / Suburb,NULL,1,0,0,NA,0.7778,15,0.0658,0,0.015,0,0.0176,11076,0.725,0.2644,0.574550129
Monongalia County Technical Education Center,WV,Southeast,39.611165,-79.957275,1,1290400,12904,Small City / Suburb,NULL,1,0,0,NA,0.7778,-2,0,0,0,0,0,NA,NULL,0.4286,NA
